timestamp,transaction_id,amount,category
2026-01-20 23:00:00,TX_000479,470.22,АЗС
2026-01-21 00:00:00,TX_000480,596.31,Аптеки
2026-01-21 01:00:00,TX_000481,694.95,Супермаркеты
2026-01-21 02:00:00,TX_000482,403.06,АЗС
2026-01-21 03:00:00,TX_000483,593.84,АЗС
2026-01-21 04:00:00,TX_000484,538.91,Супермаркеты
2026-01-21 05:00:00,TX_000485,1257.12,Транспорт
2026-01-21 06:00:00,TX_000486,123.26,Супермаркеты
2026-01-21 07:00:00,TX_000487,264.92,АЗС
2026-01-21 08:00:00,TX_000488,1602.0,Транспорт
2026-01-21 09:00:00,TX_000489,1204.84,Транспорт
2026-01-21 10:00:00,TX_000490,404.09,Супермаркеты
2026-01-21 11:00:00,TX_000491,583.97,АЗС
2026-01-21 12:00:00,TX_000492,262.44,Аптеки
2026-01-21 13:00:00,TX_000493,204.2,АЗС
2026-01-21 14:00:00,TX_000494,411.53,Кафе
2026-01-21 15:00:00,TX_000495,317.98,Аптеки
2026-01-21 16:00:00,TX_000496,538.12,Транспорт
2026-01-21 17:00:00,TX_000497,140.46,Аптеки
2026-01-21 18:00:00,TX_000498,1932.48,Транспорт
2026-01-21 19:00:00,TX_000499,2241.93,Транспорт
2026-01-21 20:00:00,TX_000500,698.93,Аптеки
2026-01-21 21:00:00,TX_000501,484.04,Транспорт
2026-01-21 22:00:00,TX_000502,285.19,Транспорт
2026-01-21 23:00:00,TX_000503,940.45,Кафе
2026-01-22 00:00:00,TX_000504,677.16,АЗС
2026-01-22 01:00:00,TX_000505,188.74,АЗС
2026-01-22 02:00:00,TX_000506,1309.15,Кафе
2026-01-22 03:00:00,TX_000507,964.5,Аптеки
2026-01-22 04:00:00,TX_000508,1595.87,Супермаркеты
2026-01-22 05:00:00,TX_000509,746.8,Супермаркеты
2026-01-22 06:00:00,TX_000510,575.2,Супермаркеты
2026-01-22 07:00:00,TX_000511,370.85,Кафе
2026-01-22 08:00:00,TX_000512,1449.51,Кафе
2026-01-22 09:00:00,TX_000513,1105.2,Транспорт
2026-01-22 10:00:00,TX_000514,123.14,Супермаркеты
2026-01-22 11:00:00,TX_000515,113.36,Аптеки
2026-01-22 12:00:00,TX_000516,336.17,Аптеки
2026-01-22 13:00:00,TX_000517,931.82,Супермаркеты
2026-01-22 14:00:00,TX_000518,2282.14,Супермаркеты
2026-01-22 15:00:00,TX_000519,181.5,Супермаркеты
2026-01-22 16:00:00,TX_000520,550.86,Кафе
2026-01-22 17:00:00,TX_000521,339.74,Кафе
2026-01-22 18:00:00,TX_000522,1851.85,Кафе
2026-01-22 19:00:00,TX_000523,1022.96,АЗС
2026-01-22 20:00:00,TX_000524,1011.1,Аптеки
2026-01-22 21:00:00,TX_000525,416.21,Аптеки
2026-01-22 22:00:00,TX_000526,367.92,Транспорт
2026-01-22 23:00:00,TX_000527,259.69,Кафе
2026-01-23 00:00:00,TX_000528,129.01,АЗС
2026-01-23 01:00:00,TX_000529,1100.21,АЗС
2026-01-23 02:00:00,TX_000530,938.06,Аптеки
2026-01-23 03:00:00,TX_000531,4186.22,Кафе
2026-01-23 04:00:00,TX_000532,2947.44,Транспорт
2026-01-23 05:00:00,TX_000533,505.33,Кафе
2026-01-23 06:00:00,TX_000534,832.64,Супермаркеты
2026-01-23 07:00:00,TX_000535,1548.09,Кафе
2026-01-23 08:00:00,TX_000536,1047.39,Супермаркеты
2026-01-23 09:00:00,TX_000537,242.08,Супермаркеты
2026-01-23 10:00:00,TX_000538,399.41,Транспорт
2026-01-23 11:00:00,TX_000539,169.15,Аптеки
2026-01-23 12:00:00,TX_000540,1640.11,Кафе
2026-01-23 13:00:00,TX_000541,565.92,Супермаркеты
2026-01-23 14:00:00,TX_000542,229.8,Кафе
2026-01-23 15:00:00,TX_000543,656.91,Аптеки
2026-01-23 16:00:00,TX_000544,581.34,Аптеки
2026-01-23 17:00:00,TX_000545,321.71,АЗС
2026-01-23 18:00:00,TX_000546,160.27,Аптеки
2026-01-23 19:00:00,TX_000547,656.72,Транспорт
2026-01-23 20:00:00,TX_000548,467.31,Супермаркеты
2026-01-23 21:00:00,TX_000549,118804.44,АЗС
2026-01-23 22:00:00,TX_000550,467.15,Транспорт
2026-01-23 23:00:00,TX_000551,1055.89,Кафе
2026-01-24 00:00:00,TX_000552,501.38,Супермаркеты
2026-01-24 01:00:00,TX_000553,511.56,Аптеки
2026-01-24 02:00:00,TX_000554,1146.38,Супермаркеты
2026-01-24 03:00:00,TX_000555,358.32,Кафе
2026-01-24 04:00:00,TX_000556,171.94,АЗС
2026-01-24 05:00:00,TX_000557,114.6,АЗС
2026-01-24 06:00:00,TX_000558,803.53,АЗС
2026-01-24 07:00:00,TX_000559,584.2,Аптеки
2026-01-24 08:00:00,TX_000560,708.83,Транспорт
2026-01-24 09:00:00,TX_000561,219.74,Транспорт
2026-01-24 10:00:00,TX_000562,173.31,Супермаркеты
2026-01-24 11:00:00,TX_000563,107.33,Аптеки
2026-01-24 12:00:00,TX_000564,315.84,АЗС
2026-01-24 13:00:00,TX_000565,545.7,АЗС
2026-01-24 14:00:00,TX_000566,348.99,Кафе
2026-01-24 15:00:00,TX_000567,387.66,Кафе
2026-01-24 16:00:00,TX_000568,1272.53,АЗС
2026-01-24 17:00:00,TX_000569,314.05,АЗС
2026-01-24 18:00:00,TX_000570,460.76,Аптеки
2026-01-24 19:00:00,TX_000571,865.44,Транспорт
2026-01-24 20:00:00,TX_000572,352.54,Кафе
2026-01-24 21:00:00,TX_000573,586.55,Транспорт
2026-01-24 22:00:00,TX_000574,1091.57,Аптеки
2026-01-24 23:00:00,TX_000575,1593.1,АЗС
2026-01-25 00:00:00,TX_000576,179.54,Транспорт
2026-01-25 01:00:00,TX_000577,1405.83,АЗС
2026-01-25 02:00:00,TX_000578,438.75,АЗС
2026-01-25 03:00:00,TX_000579,249.37,Супермаркеты
2026-01-25 04:00:00,TX_000580,407.29,Транспорт
2026-01-25 05:00:00,TX_000581,2056.83,Транспорт
2026-01-25 06:00:00,TX_000582,439.25,АЗС
2026-01-25 07:00:00,TX_000583,299.31,Аптеки
2026-01-25 08:00:00,TX_000584,601.74,Супермаркеты
2026-01-25 09:00:00,TX_000585,237.31,АЗС
2026-01-25 10:00:00,TX_000586,139.45,Кафе
2026-01-25 11:00:00,TX_000587,168.99,Кафе
2026-01-25 12:00:00,TX_000588,168.51,Супермаркеты
2026-01-25 13:00:00,TX_000589,182.38,Аптеки
2026-01-25 14:00:00,TX_000590,174.73,АЗС
2026-01-25 15:00:00,TX_000591,612.04,Транспорт
2026-01-25 16:00:00,TX_000592,200.37,Супермаркеты
2026-01-25 17:00:00,TX_000593,312.07,Аптеки
2026-01-25 18:00:00,TX_000594,1235.49,Транспорт
2026-01-25 19:00:00,TX_000595,421.19,Кафе
2026-01-25 20:00:00,TX_000596,650.64,Кафе
2026-01-25 21:00:00,TX_000597,194.56,Транспорт
2026-01-25 22:00:00,TX_000598,206.78,Супермаркеты
2026-01-25 23:00:00,TX_000599,120.86,Кафе
2026-01-26 00:00:00,TX_000600,192.52,АЗС
2026-01-26 01:00:00,TX_000601,263.27,Транспорт
2026-01-26 02:00:00,TX_000602,197.41,Транспорт
2026-01-26 03:00:00,TX_000603,146.44,Кафе
2026-01-26 04:00:00,TX_000604,164.28,Супермаркеты
2026-01-26 05:00:00,TX_000605,408.81,АЗС
2026-01-26 06:00:00,TX_000606,215.55,Супермаркеты
2026-01-26 07:00:00,TX_000607,326.49,Аптеки
2026-01-26 08:00:00,TX_000608,450.0,Аптеки
2026-01-26 09:00:00,TX_000609,686.23,Кафе
2026-01-26 10:00:00,TX_000610,120.05,Кафе
2026-01-26 11:00:00,TX_000611,903.25,Кафе
2026-01-26 12:00:00,TX_000612,594.3,Аптеки
2026-01-26 13:00:00,TX_000613,142.65,Супермаркеты
2026-01-26 14:00:00,TX_000614,1134.07,Супермаркеты
2026-01-26 15:00:00,TX_000615,1368.35,Кафе
2026-01-26 16:00:00,TX_000616,131.51,АЗС
2026-01-26 17:00:00,TX_000617,262.09,Супермаркеты
2026-01-26 18:00:00,TX_000618,920.47,Аптеки
2026-01-26 19:00:00,TX_000619,789.68,Транспорт
2026-01-26 20:00:00,TX_000620,201.99,Транспорт
2026-01-26 21:00:00,TX_000621,217.45,Транспорт
2026-01-26 22:00:00,TX_000622,331.39,АЗС
2026-01-26 23:00:00,TX_000623,431.33,Кафе
2026-01-27 00:00:00,TX_000624,581.5,Аптеки
2026-01-27 01:00:00,TX_000625,330.16,АЗС
2026-01-27 02:00:00,TX_000626,410.45,Аптеки
2026-01-27 03:00:00,TX_000627,788.11,Аптеки
2026-01-27 04:00:00,TX_000628,118.69,Кафе
2026-01-27 05:00:00,TX_000629,245.47,Транспорт
2026-01-27 06:00:00,TX_000630,724.75,Кафе
2026-01-27 07:00:00,TX_000631,1227.88,АЗС
2026-01-27 08:00:00,TX_000632,458.39,АЗС
2026-01-27 09:00:00,TX_000633,479.76,АЗС
2026-01-27 10:00:00,TX_000634,156.68,Кафе
2026-01-27 11:00:00,TX_000635,396.57,Аптеки
2026-01-27 12:00:00,TX_000636,480.3,Аптеки
2026-01-27 13:00:00,TX_000637,238.85,Супермаркеты
2026-01-27 14:00:00,TX_000638,256.84,АЗС
2026-01-27 15:00:00,TX_000639,336.83,Аптеки
2026-01-27 16:00:00,TX_000640,110.14,Супермаркеты
2026-01-27 17:00:00,TX_000641,294.36,Аптеки
2026-01-27 18:00:00,TX_000642,218.78,АЗС
2026-01-27 19:00:00,TX_000643,298.37,Транспорт
2026-01-27 20:00:00,TX_000644,163.78,АЗС
2026-01-27 21:00:00,TX_000645,1206.04,Кафе
2026-01-27 22:00:00,TX_000646,550.2,Аптеки
2026-01-27 23:00:00,TX_000647,668.32,Аптеки
2026-01-28 00:00:00,TX_000648,878.35,Кафе
2026-01-28 01:00:00,TX_000649,445.02,Кафе
2026-01-28 02:00:00,TX_000650,145.47,Транспорт
2026-01-28 03:00:00,TX_000651,485.13,Аптеки
2026-01-28 04:00:00,TX_000652,541.96,Аптеки
2026-01-28 05:00:00,TX_000653,784.11,Транспорт
2026-01-28 06:00:00,TX_000654,382.52,Супермаркеты
2026-01-28 07:00:00,TX_000655,168.24,Транспорт
2026-01-28 08:00:00,TX_000656,266.88,АЗС
2026-01-28 09:00:00,TX_000657,325.56,Аптеки
2026-01-28 10:00:00,TX_000658,619.11,Кафе
2026-01-28 11:00:00,TX_000659,522.89,АЗС
2026-01-28 12:00:00,TX_000660,320.1,Аптеки
2026-01-28 13:00:00,TX_000661,2253.1,Транспорт
2026-01-28 14:00:00,TX_000662,565.42,АЗС
2026-01-28 15:00:00,TX_000663,235.4,Аптеки
2026-01-28 16:00:00,TX_000664,153.67,Супермаркеты
2026-01-28 17:00:00,TX_000665,182.94,Супермаркеты
2026-01-28 18:00:00,TX_000666,241.15,Кафе
2026-01-28 19:00:00,TX_000667,187.58,Аптеки
2026-01-28 20:00:00,TX_000668,203.25,Супермаркеты
2026-01-28 21:00:00,TX_000669,267.8,Транспорт
2026-01-28 22:00:00,TX_000670,195.2,Аптеки
2026-01-28 23:00:00,TX_000671,1235.38,Транспорт
2026-01-29 00:00:00,TX_000672,141.82,Транспорт
2026-01-29 01:00:00,TX_000673,471.71,Супермаркеты
2026-01-29 02:00:00,TX_000674,364.15,Аптеки
2026-01-29 03:00:00,TX_000675,2119.32,АЗС
2026-01-29 04:00:00,TX_000676,159.41,Супермаркеты
2026-01-29 05:00:00,TX_000677,353.63,Супермаркеты
2026-01-29 06:00:00,TX_000678,1844.53,Аптеки
2026-01-29 07:00:00,TX_000679,1103.12,Аптеки
2026-01-29 08:00:00,TX_000680,949.33,Транспорт
2026-01-29 09:00:00,TX_000681,249.14,Аптеки
2026-01-29 10:00:00,TX_000682,193.7,Транспорт
2026-01-29 11:00:00,TX_000683,652.28,Супермаркеты
2026-01-29 12:00:00,TX_000684,1425.19,Кафе
2026-01-29 13:00:00,TX_000685,506.83,АЗС
2026-01-29 14:00:00,TX_000686,523.86,Супермаркеты
2026-01-29 15:00:00,TX_000687,264.24,Аптеки
2026-01-29 16:00:00,TX_000688,833.74,АЗС
2026-01-29 17:00:00,TX_000689,203.54,Кафе
2026-01-29 18:00:00,TX_000690,295.54,Кафе
2026-01-29 19:00:00,TX_000691,377.07,Транспорт
2026-01-29 20:00:00,TX_000692,454.24,АЗС
2026-01-29 21:00:00,TX_000693,238.81,Транспорт
2026-01-29 22:00:00,TX_000694,160.99,Супермаркеты
2026-01-29 23:00:00,TX_000695,571.6,АЗС
2026-01-30 00:00:00,TX_000696,270.28,Супермаркеты
2026-01-30 01:00:00,TX_000697,535.23,Транспорт
2026-01-30 02:00:00,TX_000698,183.83,АЗС
2026-01-30 03:00:00,TX_000699,428.06,Транспорт
2026-01-30 04:00:00,TX_000700,480.27,АЗС
2026-01-30 05:00:00,TX_000701,126.61,Транспорт
2026-01-30 06:00:00,TX_000702,305.19,Кафе
2026-01-30 07:00:00,TX_000703,172.17,Транспорт
2026-01-30 08:00:00,TX_000704,132.74,Кафе
2026-01-30 09:00:00,TX_000705,2400.6,Транспорт
2026-01-30 10:00:00,TX_000706,104380.57,АЗС
2026-01-30 11:00:00,TX_000707,930.04,АЗС
2026-01-30 12:00:00,TX_000708,116686.67,АЗС
2026-01-30 13:00:00,TX_000709,672.07,Аптеки
2026-01-30 14:00:00,TX_000710,814.03,Супермаркеты
2026-01-30 15:00:00,TX_000711,552.72,АЗС
2026-01-30 16:00:00,TX_000712,418.93,Кафе
2026-01-30 17:00:00,TX_000713,365.38,АЗС
2026-01-30 18:00:00,TX_000714,314.52,Аптеки
2026-01-30 19:00:00,TX_000715,53142.18,Кафе
2026-01-30 20:00:00,TX_000716,987.8,Аптеки
2026-01-30 21:00:00,TX_000717,1776.59,Кафе
2026-01-30 22:00:00,TX_000718,166.36,Транспорт
2026-01-30 23:00:00,TX_000719,756.28,Супермаркеты
2026-01-31 00:00:00,TX_000720,1493.06,Супермаркеты
2026-01-31 01:00:00,TX_000721,199.98,Аптеки
2026-01-31 02:00:00,TX_000722,134.41,Супермаркеты
2026-01-31 03:00:00,TX_000723,775.7,Аптеки
2026-01-31 04:00:00,TX_000724,527.21,Аптеки
2026-01-31 05:00:00,TX_000725,1022.04,Аптеки
2026-01-31 06:00:00,TX_000726,175.28,Супермаркеты
2026-01-31 07:00:00,TX_000727,893.03,Аптеки
2026-01-31 08:00:00,TX_000728,212.59,Супермаркеты
2026-01-31 09:00:00,TX_000729,189.36,Аптеки
2026-01-31 10:00:00,TX_000730,189.72,АЗС
2026-01-31 11:00:00,TX_000731,942.55,Аптеки
2026-01-31 12:00:00,TX_000732,647.11,Кафе
2026-01-31 13:00:00,TX_000733,470.19,Аптеки
2026-01-31 14:00:00,TX_000734,322.23,Транспорт
2026-01-31 15:00:00,TX_000735,1148.6,Аптеки
2026-01-31 16:00:00,TX_000736,349.16,Кафе
2026-01-31 17:00:00,TX_000737,948.04,Кафе
2026-01-31 18:00:00,TX_000738,389.14,Супермаркеты
2026-01-31 19:00:00,TX_000739,336.56,АЗС
2026-01-31 20:00:00,TX_000740,410.58,Аптеки
2026-01-31 21:00:00,TX_000741,279.32,Супермаркеты
2026-01-31 22:00:00,TX_000742,788.39,АЗС
2026-01-31 23:00:00,TX_000743,449.3,Аптеки
2026-02-01 00:00:00,TX_000744,232.12,Транспорт
2026-02-01 01:00:00,TX_000745,1249.17,Аптеки
2026-02-01 02:00:00,TX_000746,342.17,Кафе
2026-02-01 03:00:00,TX_000747,492.14,Кафе
2026-02-01 04:00:00,TX_000748,1284.75,Транспорт
2026-02-01 05:00:00,TX_000749,589.4,Супермаркеты
2026-02-01 06:00:00,TX_000750,162.16,АЗС
2026-02-01 07:00:00,TX_000751,1505.31,Аптеки
2026-02-01 08:00:00,TX_000752,594.04,Кафе
2026-02-01 09:00:00,TX_000753,303.91,Супермаркеты
2026-02-01 10:00:00,TX_000754,174.99,Транспорт
2026-02-01 11:00:00,TX_000755,890.0,Кафе
2026-02-01 12:00:00,TX_000756,583.89,Транспорт
2026-02-01 13:00:00,TX_000757,481.21,Аптеки
2026-02-01 14:00:00,TX_000758,1221.65,АЗС
2026-02-01 15:00:00,TX_000759,877.0,Кафе
2026-02-01 16:00:00,TX_000760,182.25,Кафе
2026-02-01 17:00:00,TX_000761,286.78,Аптеки
2026-02-01 18:00:00,TX_000762,242.83,Супермаркеты
2026-02-01 19:00:00,TX_000763,781.18,АЗС
2026-02-01 20:00:00,TX_000764,117.05,Кафе
2026-02-01 21:00:00,TX_000765,521.86,АЗС
2026-02-01 22:00:00,TX_000766,818.71,Кафе
2026-02-01 23:00:00,TX_000767,1146.83,АЗС
2026-02-02 00:00:00,TX_000768,309.34,Транспорт
2026-02-02 01:00:00,TX_000769,960.9,Кафе
2026-02-02 02:00:00,TX_000770,158.62,АЗС
2026-02-02 03:00:00,TX_000771,1036.87,Супермаркеты
2026-02-02 04:00:00,TX_000772,168.19,Транспорт
2026-02-02 05:00:00,TX_000773,353.16,Транспорт
2026-02-02 06:00:00,TX_000774,898.0,Супермаркеты
2026-02-02 07:00:00,TX_000775,181.21,АЗС
2026-02-02 08:00:00,TX_000776,230.2,Аптеки
2026-02-02 09:00:00,TX_000777,740.52,Супермаркеты
2026-02-02 10:00:00,TX_000778,736.55,АЗС
2026-02-02 11:00:00,TX_000779,612.42,Супермаркеты
2026-02-02 12:00:00,TX_000780,692.0,Супермаркеты
2026-02-02 13:00:00,TX_000781,491.23,Кафе
2026-02-02 14:00:00,TX_000782,245.04,АЗС
2026-02-02 15:00:00,TX_000783,312.09,Аптеки
2026-02-02 16:00:00,TX_000784,200.2,Кафе
2026-02-02 17:00:00,TX_000785,1295.44,Супермаркеты
2026-02-02 18:00:00,TX_000786,537.8,Супермаркеты
2026-02-02 19:00:00,TX_000787,356.12,Супермаркеты
2026-02-02 20:00:00,TX_000788,409.95,АЗС
2026-02-02 21:00:00,TX_000789,1571.41,АЗС
2026-02-02 22:00:00,TX_000790,183.23,Кафе
2026-02-02 23:00:00,TX_000791,541.22,Аптеки
2026-02-03 00:00:00,TX_000792,452.5,Кафе
2026-02-03 01:00:00,TX_000793,572.67,Транспорт
2026-02-03 02:00:00,TX_000794,109.14,Супермаркеты
2026-02-03 03:00:00,TX_000795,1128.35,Супермаркеты
2026-02-03 04:00:00,TX_000796,1444.99,Супермаркеты
2026-02-03 05:00:00,TX_000797,516.36,Кафе
2026-02-03 06:00:00,TX_000798,696.44,Кафе
2026-02-03 07:00:00,TX_000799,1378.73,Супермаркеты
2026-02-03 08:00:00,TX_000800,714.2,Кафе
2026-02-03 09:00:00,TX_000801,182.76,АЗС
2026-02-03 10:00:00,TX_000802,529.35,АЗС
2026-02-03 11:00:00,TX_000803,566.61,Кафе
2026-02-03 12:00:00,TX_000804,375.94,Супермаркеты
2026-02-03 13:00:00,TX_000805,766.75,Кафе
2026-02-03 14:00:00,TX_000806,1461.84,Кафе
2026-02-03 15:00:00,TX_000807,1398.94,Кафе
2026-02-03 16:00:00,TX_000808,399.68,Транспорт
2026-02-03 17:00:00,TX_000809,160.09,АЗС
2026-02-03 18:00:00,TX_000810,2194.59,Аптеки
2026-02-03 19:00:00,TX_000811,1012.86,Аптеки
2026-02-03 20:00:00,TX_000812,166.57,Транспорт
2026-02-03 21:00:00,TX_000813,1368.15,Кафе
2026-02-03 22:00:00,TX_000814,1119.71,Транспорт
2026-02-03 23:00:00,TX_000815,465.78,Транспорт
2026-02-04 00:00:00,TX_000816,547.36,Супермаркеты
2026-02-04 01:00:00,TX_000817,354.58,АЗС
2026-02-04 02:00:00,TX_000818,128.16,Аптеки
2026-02-04 03:00:00,TX_000819,304.13,Кафе
2026-02-04 04:00:00,TX_000820,911.9,Аптеки
2026-02-04 05:00:00,TX_000821,102.32,Аптеки
2026-02-04 06:00:00,TX_000822,302.86,АЗС
2026-02-04 07:00:00,TX_000823,353.89,Аптеки
2026-02-04 08:00:00,TX_000824,485.44,Аптеки
2026-02-04 09:00:00,TX_000825,1361.96,Транспорт
2026-02-04 10:00:00,TX_000826,312.59,АЗС
2026-02-04 11:00:00,TX_000827,313.05,Супермаркеты
2026-02-04 12:00:00,TX_000828,768.75,Кафе
2026-02-04 13:00:00,TX_000829,400.94,Аптеки
2026-02-04 14:00:00,TX_000830,227.19,Кафе
2026-02-04 15:00:00,TX_000831,401.14,Супермаркеты
2026-02-04 16:00:00,TX_000832,175.91,Кафе
2026-02-04 17:00:00,TX_000833,197.03,Супермаркеты
2026-02-04 18:00:00,TX_000834,444.94,Транспорт
2026-02-04 19:00:00,TX_000835,371.44,Аптеки
2026-02-04 20:00:00,TX_000836,1331.65,Супермаркеты
2026-02-04 21:00:00,TX_000837,325.02,Кафе
2026-02-04 22:00:00,TX_000838,534.45,Аптеки
2026-02-04 23:00:00,TX_000839,600.2,Транспорт
2026-02-05 00:00:00,TX_000840,106.59,Аптеки
2026-02-05 01:00:00,TX_000841,644.63,Супермаркеты
2026-02-05 02:00:00,TX_000842,198.03,Транспорт
2026-02-05 03:00:00,TX_000843,1723.0,Кафе
2026-02-05 04:00:00,TX_000844,180.47,Транспорт
2026-02-05 05:00:00,TX_000845,367.75,Транспорт
2026-02-05 06:00:00,TX_000846,144.61,АЗС
2026-02-05 07:00:00,TX_000847,2984.04,Транспорт
2026-02-05 08:00:00,TX_000848,448.77,Транспорт
2026-02-05 09:00:00,TX_000849,552.41,Аптеки
2026-02-05 10:00:00,TX_000850,134.72,Кафе
2026-02-05 11:00:00,TX_000851,793.07,Аптеки
2026-02-05 12:00:00,TX_000852,217.8,Аптеки
2026-02-05 13:00:00,TX_000853,1241.66,Супермаркеты
2026-02-05 14:00:00,TX_000854,214.79,Аптеки
2026-02-05 15:00:00,TX_000855,205.79,АЗС
2026-02-05 16:00:00,TX_000856,118.62,АЗС
2026-02-05 17:00:00,TX_000857,419.39,Супермаркеты
2026-02-05 18:00:00,TX_000858,516.02,Кафе
2026-02-05 19:00:00,TX_000859,133.98,Кафе
2026-02-05 20:00:00,TX_000860,847.0,Аптеки
2026-02-05 21:00:00,TX_000861,401.92,Аптеки
2026-02-05 22:00:00,TX_000862,471.58,Аптеки
2026-02-05 23:00:00,TX_000863,390.59,Кафе
2026-02-06 00:00:00,TX_000864,74188.89,Транспорт
2026-02-06 01:00:00,TX_000865,510.08,АЗС
2026-02-06 02:00:00,TX_000866,184.35,Транспорт
2026-02-06 03:00:00,TX_000867,200.4,Транспорт
2026-02-06 04:00:00,TX_000868,1089.47,Кафе
2026-02-06 05:00:00,TX_000869,1560.46,Транспорт
2026-02-06 06:00:00,TX_000870,333.65,Супермаркеты
2026-02-06 07:00:00,TX_000871,257.87,Аптеки
2026-02-06 08:00:00,TX_000872,616.41,Супермаркеты
2026-02-06 09:00:00,TX_000873,362.74,АЗС
2026-02-06 10:00:00,TX_000874,120938.3,Аптеки
2026-02-06 11:00:00,TX_000875,184.89,Транспорт
2026-02-06 12:00:00,TX_000876,729.34,АЗС
2026-02-06 13:00:00,TX_000877,637.82,Аптеки
2026-02-06 14:00:00,TX_000878,113.73,Транспорт
2026-02-06 15:00:00,TX_000879,225.5,Супермаркеты
2026-02-06 16:00:00,TX_000880,231.38,Аптеки
2026-02-06 17:00:00,TX_000881,657.21,Транспорт
2026-02-06 18:00:00,TX_000882,109.95,Супермаркеты
2026-02-06 19:00:00,TX_000883,141106.87,АЗС
2026-02-06 20:00:00,TX_000884,904.51,АЗС
2026-02-06 21:00:00,TX_000885,198.34,АЗС
2026-02-06 22:00:00,TX_000886,628.85,АЗС
2026-02-06 23:00:00,TX_000887,236.02,Кафе
2026-02-07 00:00:00,TX_000888,152.37,Аптеки
2026-02-07 01:00:00,TX_000889,239.31,Аптеки
2026-02-07 02:00:00,TX_000890,740.55,Кафе
2026-02-07 03:00:00,TX_000891,1067.92,Транспорт
2026-02-07 04:00:00,TX_000892,986.63,Транспорт
2026-02-07 05:00:00,TX_000893,353.07,АЗС
2026-02-07 06:00:00,TX_000894,651.44,Супермаркеты
2026-02-07 07:00:00,TX_000895,214.7,Транспорт
2026-02-07 08:00:00,TX_000896,273.47,Супермаркеты
2026-02-07 09:00:00,TX_000897,1233.3,Аптеки
2026-02-07 10:00:00,TX_000898,106.54,Супермаркеты
2026-02-07 11:00:00,TX_000899,144.69,Аптеки
2026-02-07 12:00:00,TX_000900,216.53,Кафе
2026-02-07 13:00:00,TX_000901,113.45,Кафе
2026-02-07 14:00:00,TX_000902,200.1,АЗС
2026-02-07 15:00:00,TX_000903,537.38,Транспорт
2026-02-07 16:00:00,TX_000904,373.59,АЗС
2026-02-07 17:00:00,TX_000905,1215.93,Аптеки
2026-02-07 18:00:00,TX_000906,950.35,АЗС
2026-02-07 19:00:00,TX_000907,309.14,Супермаркеты
2026-02-07 20:00:00,TX_000908,250.16,Аптеки
2026-02-07 21:00:00,TX_000909,338.77,Кафе
2026-02-07 22:00:00,TX_000910,546.16,Транспорт
2026-02-07 23:00:00,TX_000911,256.03,Аптеки
2026-02-08 00:00:00,TX_000912,589.28,Аптеки
2026-02-08 01:00:00,TX_000913,363.32,Супермаркеты
2026-02-08 02:00:00,TX_000914,501.53,Транспорт
2026-02-08 03:00:00,TX_000915,386.46,Кафе
2026-02-08 04:00:00,TX_000916,274.4,Аптеки
2026-02-08 05:00:00,TX_000917,1582.63,Аптеки
2026-02-08 06:00:00,TX_000918,821.13,Супермаркеты
2026-02-08 07:00:00,TX_000919,175.48,АЗС
2026-02-08 08:00:00,TX_000920,1114.25,Кафе
2026-02-08 09:00:00,TX_000921,434.16,Транспорт
2026-02-08 10:00:00,TX_000922,1224.77,Аптеки
2026-02-08 11:00:00,TX_000923,904.36,Аптеки
2026-02-08 12:00:00,TX_000924,376.88,Кафе
2026-02-08 13:00:00,TX_000925,111.36,АЗС
2026-02-08 14:00:00,TX_000926,256.45,Аптеки
2026-02-08 15:00:00,TX_000927,490.04,Кафе
2026-02-08 16:00:00,TX_000928,601.85,Супермаркеты
2026-02-08 17:00:00,TX_000929,249.13,АЗС
2026-02-08 18:00:00,TX_000930,175.04,Транспорт
2026-02-08 19:00:00,TX_000931,1000.69,Аптеки
2026-02-08 20:00:00,TX_000932,2180.31,Кафе
2026-02-08 21:00:00,TX_000933,472.95,Супермаркеты
2026-02-08 22:00:00,TX_000934,194.18,Транспорт
2026-02-08 23:00:00,TX_000935,258.94,Кафе
2026-02-09 00:00:00,TX_000936,109.28,Кафе
2026-02-09 01:00:00,TX_000937,1328.44,Транспорт
2026-02-09 02:00:00,TX_000938,162.64,Супермаркеты
2026-02-09 03:00:00,TX_000939,529.62,Супермаркеты
2026-02-09 04:00:00,TX_000940,260.14,АЗС
2026-02-09 05:00:00,TX_000941,503.92,Аптеки
2026-02-09 06:00:00,TX_000942,626.94,Транспорт
2026-02-09 07:00:00,TX_000943,985.22,Транспорт
2026-02-09 08:00:00,TX_000944,215.6,Транспорт
2026-02-09 09:00:00,TX_000945,105.53,Супермаркеты
2026-02-09 10:00:00,TX_000946,173.6,Аптеки
2026-02-09 11:00:00,TX_000947,1251.39,АЗС
2026-02-09 12:00:00,TX_000948,1135.3,Кафе
2026-02-09 13:00:00,TX_000949,554.92,Кафе
2026-02-09 14:00:00,TX_000950,558.79,Транспорт
2026-02-09 15:00:00,TX_000951,646.87,Аптеки
2026-02-09 16:00:00,TX_000952,196.41,Супермаркеты
2026-02-09 17:00:00,TX_000953,1329.1,Аптеки
2026-02-09 18:00:00,TX_000954,371.3,Аптеки
2026-02-09 19:00:00,TX_000955,341.56,Супермаркеты
2026-02-09 20:00:00,TX_000956,465.86,Транспорт
2026-02-09 21:00:00,TX_000957,124.05,Аптеки
